"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"58","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"64","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"66","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"75","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"78","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"87","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"96","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"105","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"113","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"118","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","New-AitherMacOSBrewfile.ps1","E:\AitherZero-Internal\AitherZero\src\public\Deployment\New-AitherMacOSBrewfile.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
